worker_id,gender,english_first_language,age_group,education,mean_toxicity_score
3170,female,0,45-60,bachelors,0.5333333333333333
2163,female,1,,masters,-0.037122969837587005
1726,male,0,18-30,professional,0.44
3654,male,0,30-45,hs,0.06046511627906977
2231,female,0,30-45,bachelors,-0.07494145199063232
4144,female,0,18-30,bachelors,-0.5938967136150235
1882,male,0,18-30,bachelors,-0.09345794392523364
3112,female,1,45-60,hs,-0.12470588235294118
2576,male,0,18-30,masters,-0.0936768149882904
2925,male,0,30-45,professional,0.20956719817767655
1676,male,1,30-45,masters,0.5558139534883721
3660,female,1,18-30,hs,-0.03187250996015936
2975,female,0,,bachelors,0.08333333333333333
2355,male,1,30-45,professional,0.3584474885844749
2481,male,0,18-30,bachelors,-0.011547344110854504
2728,male,0,18-30,masters,-0.053613053613053616
1490,male,1,18-30,some,0.3918918918918919
3872,male,0,30-45,professional,0.4682352941176471
2512,male,0,18-30,professional,-0.14385150812064965
2054,male,0,18-30,some,-0.1288782816229117
251,male,0,18-30,bachelors,0.3548387096774194
3919,male,1,30-45,hs,1.375
809,male,1,18-30,masters,0.4889380530973451
2210,male,0,30-45,hs,0.5336426914153132
1919,female,1,45-60,hs,0.8433179723502304
3616,male,0,18-30,hs,0.09885057471264368
1996,male,0,18-30,professional,0.6111111111111112
2527,male,1,30-45,masters,0.6384439359267735
3905,male,0,30-45,hs,0.36904761904761907
2454,female,0,30-45,bachelors,-0.13053613053613053
1780,male,0,18-30,bachelors,0.4896073903002309
2244,male,0,18-30,bachelors,0.4972677595628415
736,male,0,30-45,professional,0.25481798715203424
2462,male,0,18-30,bachelors,-0.052873563218390804
1710,male,0,18-30,masters,-0.10023310023310024
2305,female,0,30-45,bachelors,0.2160919540229885
2510,male,0,30-45,professional,0.6282352941176471
3929,male,0,30-45,bachelors,0.08747044917257683
1129,male,0,18-30,hs,0.7777777777777778
2595,female,0,,bachelors,-0.2880184331797235
944,male,0,30-45,masters,0.3741339491916859
3668,male,0,30-45,bachelors,0.34532374100719426
373,male,0,18-30,bachelors,0.6004618937644342
3389,male,0,30-45,masters,0.22115384615384615
2610,male,0,18-30,bachelors,-0.14482758620689656
3447,male,0,18-30,bachelors,-0.2222222222222222
2689,male,1,18-30,bachelors,0.13768115942028986
2768,male,0,30-45,bachelors,-0.04411764705882353
3420,male,0,30-45,masters,-0.08352668213457076
3426,female,1,,masters,0.10120481927710843
1001,female,0,18-30,masters,0.08149779735682819
1285,male,0,18-30,bachelors,0.10952380952380952
1440,male,0,18-30,masters,0.3106060606060606
1571,female,0,30-45,hs,0.0743801652892562
1133,male,0,18-30,bachelors,0.7525510204081632
3886,female,0,30-45,hs,0.10426540284360189
3964,male,0,30-45,masters,-0.03248259860788863
1476,male,0,18-30,hs,0.15419501133786848
2240,male,0,30-45,professional,0.5972222222222222
3847,female,1,18-30,professional,0.4194312796208531
1295,female,0,18-30,masters,0.4060324825986079
3282,female,0,30-45,bachelors,0.5288683602771362
3675,female,1,30-45,bachelors,0.1738095238095238
4175,male,0,30-45,bachelors,0.336322869955157
1482,male,0,18-30,hs,0.30995475113122173
843,female,0,30-45,masters,0.3558951965065502
2326,male,0,45-60,bachelors,-0.18969555035128804
810,female,0,30-45,hs,0.16666666666666666
1060,male,0,30-45,hs,0.32054176072234764
2175,male,0,30-45,bachelors,-0.0787037037037037
1625,male,1,30-45,professional,-0.16511627906976745
3930,male,0,18-30,bachelors,0.7247386759581882
2729,female,0,18-30,bachelors,-0.07764705882352942
2821,female,0,30-45,bachelors,-0.22769953051643194
2660,female,0,18-30,hs,0.6605922551252847
1526,male,0,18-30,masters,0.4782608695652174
911,female,0,Over 60,hs,0.25925925925925924
844,male,1,18-30,professional,-0.10869565217391304
4014,male,0,30-45,bachelors,0.5165876777251185
2607,male,0,,hs,-0.07110091743119266
796,female,0,18-30,bachelors,0.1527777777777778
1795,female,0,18-30,hs,0.16483516483516483
2409,male,1,18-30,masters,-0.10304449648711944
2812,male,0,18-30,hs,-0.060324825986078884
955,male,0,18-30,bachelors,0.019650655021834062
2686,female,0,30-45,bachelors,0.25842696629213485
4180,female,1,18-30,bachelors,0.12727272727272726
3869,female,0,18-30,bachelors,0.084
743,male,0,18-30,bachelors,-0.09656652360515021
2189,female,0,30-45,professional,0.004424778761061947
604,male,0,18-30,bachelors,0.7680851063829788
3965,female,0,18-30,bachelors,-0.01444043321299639
3334,male,0,30-45,masters,-0.18097447795823665
3419,female,1,,masters,0.058666666666666666
1043,female,0,18-30,hs,-0.022573363431151242
2924,male,0,30-45,professional,0.233983286908078
2739,female,0,18-30,hs,-0.03233256351039261
223,male,0,18-30,professional,0.45057471264367815
1213,male,0,18-30,bachelors,0.5274725274725275
941,male,1,18-30,bachelors,-0.050397877984084884
1360,female,0,18-30,professional,0.5874439461883408
817,male,0,30-45,bachelors,-0.33189655172413796
1428,male,0,30-45,bachelors,0.19662921348314608
2856,male,0,30-45,masters,0.7645687645687645
2119,male,0,45-60,masters,0.26380368098159507
1433,male,0,18-30,bachelors,0.7251732101616628
1227,male,0,18-30,masters,0.3926940639269406
2122,female,0,18-30,bachelors,-0.025056947608200455
1180,male,0,18-30,bachelors,-0.0944700460829493
3994,male,0,30-45,professional,0.7348242811501597
1485,male,0,18-30,professional,0.7
901,male,0,18-30,bachelors,0.6580188679245284
1486,female,0,18-30,hs,0.6226851851851852
2886,female,0,30-45,professional,0.011363636363636364
1530,female,0,18-30,hs,0.2888086642599278
2904,female,0,18-30,bachelors,-0.2482598607888631
3434,male,0,18-30,hs,0.6179245283018868
3445,male,0,18-30,hs,0.15
1452,male,0,18-30,bachelors,0.39759036144578314
2905,male,1,18-30,hs,-0.2777777777777778
2255,male,1,Under 18,bachelors,-0.09468822170900693
3705,male,0,30-45,masters,-0.09545454545454546
2265,male,0,30-45,professional,0.06748466257668712
3995,female,0,18-30,hs,-0.16666666666666666
1109,male,0,18-30,hs,0.0775
2457,female,0,30-45,hs,0.2646370023419204
1108,male,0,18-30,hs,-0.06206896551724138
1534,female,0,18-30,bachelors,0.28110599078341014
1897,male,0,18-30,hs,-0.07042253521126761
3076,female,0,18-30,bachelors,0.5155131264916468
2040,female,0,,bachelors,0.3689095127610209
3871,male,0,18-30,professional,-0.1111111111111111
3077,female,0,18-30,bachelors,0.13926940639269406
2631,male,0,30-45,hs,0.31797235023041476
3785,female,0,18-30,bachelors,0.05862068965517241
1275,male,0,18-30,bachelors,0.3119533527696793
2396,male,0,30-45,masters,-0.04285714285714286
3746,male,0,18-30,hs,-0.09411764705882353
1162,male,0,18-30,bachelors,0.4404494382022472
2640,male,0,18-30,professional,0.009153318077803204
3349,female,0,30-45,bachelors,-0.047619047619047616
3577,male,1,18-30,bachelors,-0.07692307692307693
890,male,0,18-30,hs,-0.11363636363636363
704,male,0,18-30,professional,-0.16705336426914152
162,female,1,18-30,bachelors,-0.26849894291754756
2654,female,0,30-45,hs,0.0821917808219178
3710,female,1,18-30,hs,0.6428571428571429
3163,male,0,18-30,masters,0.8356481481481481
1835,male,1,18-30,bachelors,0.018691588785046728
682,female,0,45-60,bachelors,0.28
3700,male,0,18-30,bachelors,0.029953917050691243
4164,male,0,30-45,bachelors,-0.06666666666666667
3560,female,0,30-45,masters,-0.07692307692307693
208,male,0,18-30,hs,0.4669509594882729
3491,female,1,18-30,hs,0.5894495412844036
1584,male,0,18-30,hs,0.22685185185185186
2371,male,0,30-45,hs,-0.0787037037037037
2397,male,1,18-30,bachelors,0.6643518518518519
1634,female,0,Under 18,hs,-0.1004566210045662
2752,male,0,30-45,bachelors,0.02771362586605081
2299,male,1,18-30,bachelors,0.15011547344110854
2511,female,1,Under 18,hs,-0.03690036900369004
2788,female,0,Under 18,hs,0.47086247086247085
4063,female,0,18-30,bachelors,0.36666666666666664
1912,male,0,18-30,bachelors,0.03935185185185185
1537,male,0,18-30,hs,-0.08101851851851852
3906,female,1,18-30,bachelors,-0.041666666666666664
3517,female,1,18-30,masters,-0.0477326968973747
3400,male,1,30-45,bachelors,-0.048
4286,male,0,30-45,bachelors,0.3333333333333333
3931,female,1,18-30,bachelors,0.020289855072463767
2176,female,1,30-45,hs,0.17777777777777778
1886,male,0,18-30,bachelors,0.5558086560364465
2494,male,0,30-45,masters,0.18793503480278423
1757,male,0,18-30,bachelors,0.2529274004683841
1804,male,0,30-45,bachelors,-0.07042253521126761
1185,female,0,30-45,bachelors,0.5971830985915493
2681,male,0,30-45,masters,0.503957783641161
2725,male,0,18-30,bachelors,0.13005780346820808
1572,male,0,18-30,bachelors,0.031914893617021274
3177,male,0,18-30,bachelors,0.4385026737967914
584,male,0,30-45,masters,-0.06622516556291391
1590,male,1,18-30,bachelors,-0.04318181818181818
1702,male,1,18-30,masters,-0.014184397163120567
3442,male,1,18-30,hs,0.14814814814814814
559,female,0,18-30,hs,0.2535885167464115
2243,female,0,18-30,bachelors,-0.12264150943396226
148,male,1,18-30,bachelors,0.134375
2487,female,1,30-45,bachelors,-0.05104408352668213
2590,male,1,30-45,masters,-0.07720588235294118
1372,male,0,18-30,bachelors,0.4309133489461358
4034,female,1,18-30,bachelors,0.5275229357798165
2593,male,1,30-45,masters,0.4428904428904429
1021,male,0,18-30,hs,0.7677419354838709
657,female,0,18-30,professional,0.2872628726287263
1987,male,0,18-30,bachelors,0.3833718244803695
1348,male,0,30-45,bachelors,0.5814977973568282
382,male,0,Under 18,hs,0.6602150537634408
3399,male,1,18-30,masters,-0.06496519721577726
1772,male,0,,hs,0.7948717948717948
2318,male,0,30-45,hs,0.6444954128440367
2501,male,1,18-30,professional,-0.09744779582366589
2308,male,0,18-30,hs,0.0625
2854,female,0,45-60,masters,0.3
1704,female,1,30-45,masters,0.28935185185185186
2983,female,0,18-30,bachelors,0.2597402597402597
2840,female,1,18-30,bachelors,0.10714285714285714
2456,male,0,18-30,bachelors,0.5971563981042654
2113,male,0,30-45,hs,0.36091954022988504
3673,male,1,30-45,bachelors,0.6461187214611872
943,female,0,18-30,hs,0.11320754716981132
3545,male,1,18-30,bachelors,0.006600660066006601
1733,male,1,18-30,bachelors,-0.10730593607305935
3446,male,1,18-30,some,-0.10352941176470588
369,male,0,18-30,hs,0.7757847533632287
2387,male,0,18-30,bachelors,0.13317757009345793
808,male,0,30-45,some,0.32062780269058294
2352,female,0,18-30,bachelors,0.44545454545454544
226,male,0,30-45,hs,-0.11697247706422019
1555,female,0,30-45,bachelors,0.7684210526315789
3533,male,0,30-45,bachelors,0.6886792452830188
1566,male,0,18-30,masters,0.0
3009,male,0,Under 18,some,-0.11342592592592593
1063,male,0,18-30,bachelors,-0.07511737089201878
1352,male,0,18-30,bachelors,-0.09953703703703703
4012,female,0,18-30,masters,-0.08290155440414508
4082,female,1,18-30,bachelors,0.25547445255474455
2597,male,1,18-30,hs,-0.03263403263403263
1166,male,0,18-30,hs,0.20935412026726058
2079,female,0,45-60,hs,0.47058823529411764
2334,male,1,18-30,hs,0.8532110091743119
4228,male,0,Under 18,masters,-0.12
1321,male,0,18-30,some,0.0313588850174216
1782,male,0,18-30,hs,0.5350467289719626
3996,female,1,18-30,hs,0.6162790697674418
1716,male,0,30-45,bachelors,0.20503597122302158
1201,female,0,,doctorate,0.21333333333333335
1635,male,0,18-30,hs,0.07799442896935933
1867,female,0,18-30,professional,0.016166281755196306
3407,male,1,30-45,bachelors,0.07605633802816901
1547,male,0,18-30,masters,0.7992831541218638
3134,male,1,30-45,hs,0.37425149700598803
2902,female,1,30-45,bachelors,-0.09817351598173515
3575,female,0,18-30,masters,0.037209302325581395
1896,female,1,30-45,masters,0.14814814814814814
1649,male,0,18-30,bachelors,-0.03944315545243619
1847,male,0,30-45,bachelors,0.5935334872979214
2400,male,0,18-30,hs,0.6238317757009346
2169,female,0,18-30,bachelors,0.20930232558139536
2793,male,0,Under 18,none,0.3333333333333333
2657,male,1,18-30,bachelors,0.6372093023255814
3853,female,0,30-45,bachelors,0.42857142857142855
2259,male,1,18-30,bachelors,0.07159353348729793
1913,female,0,18-30,hs,0.0
3580,male,1,30-45,professional,0.5454545454545454
3744,female,1,30-45,professional,0.21226415094339623
1769,male,1,18-30,masters,0.47540983606557374
3164,male,1,18-30,bachelors,-0.06205250596658711
3198,male,0,30-45,bachelors,0.3723150357995227
3584,female,1,30-45,masters,-0.04428904428904429
3769,male,1,18-30,bachelors,0.3685446009389671
3346,female,1,30-45,hs,0.4435483870967742
3987,female,0,30-45,bachelors,-0.017094017094017096
3935,male,0,30-45,bachelors,0.3546099290780142
455,male,0,30-45,bachelors,0.6264501160092807
2508,female,0,30-45,professional,0.5036496350364964
3053,male,0,30-45,bachelors,-0.016166281755196306
1809,male,0,18-30,professional,-0.16216216216216217
8,male,0,18-30,hs,-0.08888888888888889
960,female,0,18-30,bachelors,-0.18805309734513273
2672,male,0,18-30,hs,0.5547945205479452
4089,male,0,18-30,professional,0.4597156398104265
667,male,0,18-30,bachelors,0.0391304347826087
2515,female,0,30-45,hs,0.002320185614849188
923,male,0,18-30,bachelors,0.06496519721577726
2027,male,0,30-45,professional,-0.0963302752293578
4077,male,0,18-30,masters,0.3888888888888889
2185,female,1,18-30,bachelors,0.4707259953161593
10,female,0,30-45,professional,0.01694915254237288
3628,male,0,18-30,bachelors,-0.030805687203791468
617,male,0,30-45,hs,0.4855072463768116
2000,male,0,30-45,professional,0.02558139534883721
2324,male,0,18-30,doctorate,-0.01647058823529412
367,male,0,18-30,hs,-0.02534562211981567
1543,male,0,18-30,hs,0.22565320665083136
2252,male,0,30-45,bachelors,0.3002309468822171
3757,male,0,18-30,professional,0.035046728971962614
2796,male,0,18-30,hs,0.4066193853427896
2319,male,0,30-45,professional,0.7373271889400922
2110,female,1,18-30,bachelors,-0.011204481792717087
2123,male,1,18-30,bachelors,0.1554524361948956
3791,male,0,30-45,bachelors,0.6497695852534562
1350,male,1,18-30,bachelors,0.19775280898876405
1186,male,0,18-30,professional,-0.09669811320754718
2390,male,0,30-45,masters,0.15384615384615385
1435,male,0,30-45,bachelors,-0.09557109557109557
3719,male,0,18-30,hs,0.08571428571428572
3678,male,0,18-30,bachelors,0.6027713625866051
4242,male,0,18-30,bachelors,0.8367346938775511
370,male,0,18-30,professional,0.3827433628318584
2829,male,0,18-30,hs,-0.020833333333333332
896,male,1,18-30,bachelors,0.3922018348623853
1145,male,0,18-30,bachelors,0.030232558139534883
2292,male,0,18-30,bachelors,0.8119266055045872
2798,male,0,30-45,hs,0.37383177570093457
1313,male,0,18-30,hs,0.7330210772833724
1729,male,0,18-30,hs,-0.10613207547169812
2818,female,0,18-30,masters,-0.08357348703170028
2588,male,0,18-30,hs,0.6822429906542056
505,male,0,30-45,hs,0.01882845188284519
4253,female,0,30-45,bachelors,0.48
3070,male,0,45-60,professional,0.5898617511520737
2819,male,0,30-45,hs,0.20843091334894615
4079,male,0,30-45,professional,0.4715447154471545
2148,male,1,18-30,masters,0.45023696682464454
1915,male,1,18-30,bachelors,0.08045977011494253
3307,male,0,18-30,bachelors,-0.03571428571428571
476,male,0,30-45,hs,0.06813186813186813
1888,male,0,18-30,bachelors,-0.14195583596214512
2785,male,0,45-60,some,-0.1358313817330211
2088,male,0,18-30,some,0.7419354838709677
3917,female,0,18-30,hs,-0.19256756756756757
1457,male,0,18-30,bachelors,-0.03233256351039261
4187,female,0,18-30,masters,0.3976190476190476
2794,female,0,18-30,professional,-0.03879310344827586
3248,female,0,18-30,bachelors,-0.14617169373549885
1626,male,0,30-45,masters,0.07547169811320754
2280,male,0,30-45,professional,0.5995370370370371
822,male,0,30-45,hs,0.4051172707889126
2044,male,0,18-30,masters,0.5529411764705883
3714,male,0,18-30,bachelors,0.2680652680652681
3651,female,0,18-30,bachelors,0.7832167832167832
4197,female,0,45-60,masters,0.5357142857142857
1693,male,0,30-45,bachelors,0.2160919540229885
3784,male,0,30-45,hs,-0.18823529411764706
3588,female,0,30-45,bachelors,-0.07819905213270142
1627,female,0,18-30,masters,0.5185185185185185
293,male,1,18-30,bachelors,0.05673758865248227
456,male,0,18-30,professional,0.6474654377880185
3085,male,0,30-45,hs,-0.009569377990430622
1745,male,0,18-30,hs,0.002331002331002331
2117,male,0,18-30,bachelors,0.5254629629629629
1953,male,0,18-30,bachelors,0.7219626168224299
4237,male,1,30-45,bachelors,0.9444444444444444
2272,male,1,18-30,professional,0.11267605633802817
4161,male,0,30-45,bachelors,-0.1
1997,male,0,18-30,bachelors,-0.06422018348623854
4015,male,0,18-30,hs,0.6412037037037037
2047,female,0,30-45,bachelors,0.4014084507042254
1480,female,0,30-45,bachelors,0.46335697399527187
856,female,0,30-45,bachelors,0.464
2144,female,0,30-45,masters,-0.1930232558139535
631,male,0,30-45,bachelors,0.12322274881516587
1975,male,1,30-45,bachelors,-0.14617169373549885
514,male,0,18-30,bachelors,-0.11715481171548117
2035,male,0,18-30,masters,0.7927107061503417
2551,male,0,,bachelors,-0.15165876777251186
4092,female,1,30-45,hs,0.11764705882352941
4055,male,0,18-30,hs,-0.11848341232227488
2378,male,1,18-30,bachelors,0.5397196261682243
3459,male,0,18-30,hs,0.4013921113689095
1860,male,0,30-45,professional,0.7845433255269321
2168,male,0,30-45,masters,-0.30679156908665106
3558,male,1,30-45,doctorate,0.2890995260663507
824,female,1,45-60,bachelors,0.5375586854460094
1750,male,0,45-60,masters,0.06382978723404255
2650,male,0,30-45,some,0.6792452830188679
3479,male,0,30-45,some,0.6355140186915887
3023,male,0,30-45,professional,0.7565217391304347
3196,male,1,18-30,masters,0.7086834733893558
2580,male,1,30-45,hs,0.09669811320754718
2625,male,0,30-45,hs,0.6463700234192038
3638,male,0,45-60,hs,0.1743119266055046
3659,female,0,18-30,hs,0.3732394366197183
2502,female,0,18-30,professional,0.7440758293838863
1312,male,1,Under 18,hs,-0.05152224824355972
745,female,0,45-60,masters,-0.017582417582417582
266,male,0,18-30,bachelors,0.10897435897435898
3862,male,0,18-30,bachelors,0.6752336448598131
3973,male,0,30-45,masters,-0.12
1654,male,0,18-30,professional,0.2735632183908046
3367,male,1,30-45,professional,0.08674698795180723
759,male,0,45-60,masters,0.1490066225165563
2972,male,0,18-30,hs,0.431924882629108
2910,male,0,18-30,bachelors,0.11655011655011654
546,female,1,18-30,bachelors,-0.018867924528301886
928,male,0,18-30,bachelors,0.3856812933025404
2613,female,1,18-30,some,0.24761904761904763
4054,male,0,18-30,bachelors,0.17494089834515367
2612,female,0,45-60,professional,0.2222222222222222
2129,male,0,18-30,professional,0.636150234741784
661,female,0,30-45,bachelors,0.2100656455142232
2947,male,0,30-45,professional,0.5529411764705883
3868,male,0,18-30,bachelors,0.6516587677725119
1362,male,0,30-45,professional,-0.2894736842105263
2741,male,1,Under 18,hs,0.0861244019138756
969,male,0,18-30,masters,0.7477876106194691
2763,male,0,30-45,professional,0.5407407407407407
3113,female,1,30-45,bachelors,0.3204819277108434
2519,male,0,45-60,bachelors,0.13302752293577982
2094,male,0,18-30,hs,-0.07142857142857142
2604,male,1,30-45,hs,-0.06264501160092807
3464,male,0,18-30,bachelors,0.009592326139088728
3531,male,1,18-30,bachelors,0.6474654377880185
1797,male,0,45-60,professional,1.0956937799043063
1578,female,0,18-30,bachelors,0.02843601895734597
705,male,0,18-30,professional,-0.07373271889400922
4124,male,0,18-30,bachelors,0.03990610328638498
2066,male,0,30-45,bachelors,-0.03935185185185185
669,female,0,18-30,bachelors,0.8278301886792453
2656,male,0,18-30,bachelors,-0.19168591224018475
1869,male,0,30-45,hs,-0.091324200913242
2720,male,1,18-30,hs,0.7054545454545454
2641,male,0,30-45,hs,-0.5
1606,male,0,30-45,hs,-0.10465116279069768
1400,female,0,45-60,hs,-0.011441647597254004
2614,female,1,18-30,professional,0.3511450381679389
1216,male,0,30-45,hs,0.12873563218390804
3512,female,0,18-30,bachelors,0.6985981308411215
2133,male,0,18-30,bachelors,-0.004761904761904762
4230,male,0,18-30,hs,0.27710843373493976
1657,male,0,18-30,some,0.20518867924528303
3140,male,0,18-30,bachelors,0.02771362586605081
2669,male,0,18-30,masters,0.5276497695852534
1212,male,0,30-45,masters,0.6946902654867256
363,male,0,18-30,bachelors,0.9108695652173913
2877,male,0,18-30,bachelors,-0.17016317016317017
2283,male,0,30-45,hs,0.25635103926096997
2373,female,0,30-45,bachelors,-0.019886363636363636
3498,male,0,30-45,hs,0.625
3763,male,1,18-30,bachelors,-0.5091743119266054
4216,male,0,30-45,professional,0.12380952380952381
3045,female,0,18-30,bachelors,0.7528868360277137
4198,male,0,30-45,professional,0.5869565217391305
3536,female,0,18-30,hs,0.17452830188679244
4202,male,0,30-45,hs,-0.058823529411764705
224,male,0,18-30,bachelors,0.664367816091954
3110,male,0,18-30,bachelors,0.44495412844036697
4080,female,0,Over 60,hs,0.02857142857142857
452,male,0,18-30,bachelors,0.5811965811965812
4300,female,1,18-30,bachelors,0.6
3323,male,0,,masters,-0.06352941176470588
2985,male,0,30-45,bachelors,0.296551724137931
2611,female,0,18-30,hs,-0.011627906976744186
2468,male,0,18-30,bachelors,0.0584958217270195
1942,male,0,18-30,bachelors,0.016203703703703703
2077,male,0,18-30,hs,-0.1021377672209026
3379,male,0,30-45,bachelors,-0.12790697674418605
2184,male,0,18-30,bachelors,-0.22285714285714286
3733,female,0,18-30,bachelors,0.10672853828306264
523,female,0,,bachelors,0.3087248322147651
1245,male,1,30-45,bachelors,0.116751269035533
3444,female,0,18-30,hs,0.3691588785046729
2056,male,0,18-30,bachelors,0.5853080568720379
3061,male,0,30-45,bachelors,0.11943793911007025
2892,female,0,18-30,masters,0.6282352941176471
2537,female,0,30-45,bachelors,0.26036866359447003
591,male,0,30-45,masters,-0.2511737089201878
3595,male,0,18-30,masters,0.48
654,male,0,30-45,professional,-0.14912280701754385
1541,female,0,Under 18,some,0.8051643192488263
2771,male,0,18-30,professional,-0.05013927576601671
3300,female,0,30-45,bachelors,-0.03211009174311927
886,male,0,18-30,bachelors,0.7619047619047619
3364,male,0,18-30,bachelors,-0.04265402843601896
2007,female,0,45-60,bachelors,0.3916083916083916
3565,male,0,30-45,bachelors,0.025943396226415096
3850,female,0,30-45,hs,-0.12371134020618557
108,male,0,30-45,professional,0.12033195020746888
2498,female,0,30-45,bachelors,0.455188679245283
3129,male,0,30-45,bachelors,-0.09006928406466513
3262,male,0,30-45,professional,0.22843822843822845
361,male,1,30-45,bachelors,-0.07159904534606205
3923,male,0,18-30,bachelors,0.02122641509433962
965,female,0,30-45,hs,-0.015250544662309368
2465,male,0,18-30,masters,-0.011574074074074073
1935,male,0,45-60,professional,-0.011627906976744186
3692,male,0,18-30,professional,0.21939953810623555
3704,female,0,18-30,hs,0.31382978723404253
3772,male,1,18-30,some,0.4882075471698113
2024,male,0,18-30,bachelors,0.234192037470726
2542,male,0,30-45,bachelors,-0.004555808656036446
1364,male,0,18-30,hs,0.49586776859504134
2092,female,1,30-45,bachelors,0.32235294117647056
1374,male,0,30-45,bachelors,-0.11538461538461539
3688,female,0,18-30,hs,0.6602739726027397
4027,male,0,18-30,doctorate,-0.11320754716981132
4046,male,0,30-45,hs,0.06593406593406594
4052,female,1,30-45,bachelors,-0.02097902097902098
1269,male,0,30-45,professional,0.7905405405405406
3468,male,0,30-45,bachelors,0.6214285714285714
3043,male,0,Under 18,hs,1.6173184357541899
1679,male,1,18-30,bachelors,0.03529411764705882
2759,male,0,18-30,hs,0.0794392523364486
589,male,0,30-45,professional,0.836104513064133
1230,male,0,18-30,hs,0.027777777777777776
356,female,0,30-45,hs,0.47113163972286376
3612,male,0,30-45,hs,-0.056074766355140186
2629,male,0,30-45,bachelors,0.29152542372881357
3822,female,0,45-60,hs,-0.04
4277,male,0,18-30,bachelors,0.03205128205128205
2313,male,0,30-45,hs,0.4444444444444444
2707,male,0,18-30,hs,-0.15347721822541965
1671,male,1,18-30,bachelors,0.5104895104895105
3942,male,0,18-30,hs,0.06103286384976526
3695,female,1,30-45,bachelors,-0.0047169811320754715
2627,female,0,18-30,bachelors,0.8009367681498829
1667,female,0,30-45,bachelors,0.4022346368715084
949,female,0,30-45,hs,0.619815668202765
567,male,0,18-30,bachelors,-0.14754098360655737
1229,female,0,30-45,hs,0.7434679334916865
3728,male,1,18-30,doctorate,-0.10093896713615023
3978,male,1,18-30,bachelors,0.6099290780141844
1575,female,1,18-30,hs,0.26004728132387706
1796,female,0,,masters,0.7932692307692307
3626,male,1,18-30,masters,-0.0603448275862069
2270,male,0,30-45,bachelors,0.5232558139534884
4269,male,0,18-30,bachelors,0.5125448028673835
2407,male,0,30-45,bachelors,0.49047619047619045
4083,female,0,18-30,professional,0.06060606060606061
2548,male,0,18-30,bachelors,-0.15625
2220,male,1,,bachelors,0.19444444444444445
2294,male,0,30-45,bachelors,0.715962441314554
4248,male,0,18-30,masters,-0.1111111111111111
1990,male,0,18-30,hs,-0.05128205128205128
2158,male,0,45-60,professional,0.20677966101694914
1959,male,0,30-45,bachelors,0.5218390804597701
2057,male,1,18-30,hs,0.6790540540540541
1761,male,1,18-30,bachelors,0.792147806004619
2944,male,0,30-45,masters,0.1888111888111888
756,male,0,30-45,masters,0.05555555555555555
3277,female,0,,bachelors,-0.13984168865435356
2072,male,0,18-30,hs,-0.45023696682464454
3174,female,0,18-30,bachelors,-0.08
2684,female,1,18-30,bachelors,-0.16666666666666666
2715,female,0,18-30,bachelors,-0.14754098360655737
2128,female,0,18-30,bachelors,-0.07459207459207459
1749,female,0,18-30,bachelors,-0.05924170616113744
3218,female,0,18-30,bachelors,0.0069605568445475635
2912,male,0,,hs,0.29603729603729606
3877,female,0,18-30,masters,-0.03944315545243619
3230,female,0,Under 18,some,-0.09027777777777778
3398,female,0,18-30,bachelors,-0.21532846715328466
3916,female,0,Under 18,hs,-0.12345679012345678
3867,female,0,18-30,bachelors,-0.07373271889400922
3214,female,0,18-30,hs,-0.17096018735362997
2099,female,0,18-30,hs,-0.25301204819277107
3798,female,0,18-30,hs,-0.1223529411764706
2952,female,0,18-30,hs,0.053488372093023255
1766,female,0,,hs,-0.2733333333333333
3204,female,0,Under 18,hs,0.00702576112412178
3208,female,1,Under 18,bachelors,0.1136890951276102
1838,male,0,18-30,bachelors,-0.1522248243559719
3202,female,0,18-30,masters,-0.06428571428571428
1685,female,0,18-30,hs,-0.1141552511415525
2561,female,0,18-30,bachelors,-0.07552083333333333
2349,female,0,18-30,hs,-0.04157043879907621
3226,female,0,18-30,bachelors,-0.1580188679245283
3809,male,0,18-30,some,-0.11058823529411765
3866,female,1,18-30,bachelors,-0.10232558139534884
1101,female,0,18-30,hs,-0.2383177570093458
3211,female,0,18-30,hs,-0.13947990543735225
2710,female,0,Under 18,some,-0.1712962962962963
3227,female,0,18-30,bachelors,-0.05188679245283019
3200,female,1,18-30,bachelors,-0.060324825986078884
3216,female,0,18-30,hs,-0.2302325581395349
3403,male,0,18-30,some,-0.20276497695852536
3274,female,0,18-30,bachelors,-0.18604651162790697
3210,female,0,18-30,some,-0.29411764705882354
3217,female,0,18-30,bachelors,-0.2028301886792453
3231,female,0,18-30,hs,0.045023696682464455
3229,female,0,18-30,hs,0.04186046511627907
1122,female,0,18-30,bachelors,-0.21176470588235294
3199,female,0,18-30,hs,-0.11068702290076336
3228,female,0,18-30,bachelors,-0.0896551724137931
3381,male,0,Under 18,hs,-0.07159353348729793
3880,female,0,,hs,0.018779342723004695
3219,female,0,,bachelors,0.02588235294117647
3796,female,1,18-30,bachelors,-0.18013856812933027
2193,male,1,18-30,hs,0.8594847775175644
3224,female,1,18-30,bachelors,-0.11347517730496454
3393,female,1,30-45,bachelors,-0.08235294117647059
3582,male,0,Under 18,some,0.4421052631578947
392,female,0,18-30,bachelors,-0.23699421965317918
2943,female,0,,some,-0.04215456674473068
1095,female,0,18-30,bachelors,-0.08624708624708624
4094,female,0,18-30,hs,0.05555555555555555
